"","subject","experiment","time","wheel","wheelabs","wheelpos","absdist","absspeed","posdist","posspeed","bothdist","dirspeed","absspeedf","posspeedf","dirspeedf"
"4004","Sample","Hab",400400,0,0,0,0,0,0,0,0,0,0,0,0
"4006","Sample","Hab",400600,0,0,0,0,0,0,0,0,0,0,0,0
"4008","Sample","Hab",400800,0,0,0,0,0,0,0,0,0,0,0,0
"4010","Sample","Hab",401000,0,0,0,0,0,0,0,0,0,0,0,0
"4012","Sample","Hab",401200,0,0,0,0,0,0,0,0,0,0,0,0
"4014","Sample","Hab",401400,0,0,0,0,0,0,0,0,0,0,0,0
"4016","Sample","Hab",401600,0,0,0,0,0,0,0,0,0,0,0,0
"4018","Sample","Hab",401800,0,0,0,0,0,0,0,0,0,0,0,0
"4020","Sample","Hab",402000,0,0,0,0,0,0,0,0,0,0,0,0
"4022","Sample","Hab",402200,0,0,0,0,0,0,0,0,0,0,0,0
"4024","Sample","Hab",402400,0,0,0,0,0,0,0,0,0,0,0,0
"4026","Sample","Hab",402600,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.331201171875,0,0
"4028","Sample","Hab",402800,-3,3,0,0.198720703125,0.993603515625,0,0,-0.198720703125,-0.993603515625,0.331201171875,0,0
"4030","Sample","Hab",403000,7,7,7,0.463681640625,2.318408203125,0.463681640625,2.318408203125,0.463681640625,2.318408203125,0.331201171875,0,0
"4032","Sample","Hab",403200,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,0.66240234375,0,0
"4034","Sample","Hab",403400,0,0,0,0,0,0,0,0,0,0.331201171875,0,0
"4036","Sample","Hab",403600,2,2,2,0.13248046875,0.66240234375,0.13248046875,0.66240234375,0.13248046875,0.66240234375,0.331201171875,0,-0.331201171875
"4038","Sample","Hab",403800,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,0.331201171875,0,0
"4040","Sample","Hab",404000,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,0.331201171875,0,0
"4042","Sample","Hab",404200,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.331201171875,0,0
"4044","Sample","Hab",404400,0,0,0,0,0,0,0,0,0,0,0,0
"4046","Sample","Hab",404600,0,0,0,0,0,0,0,0,0,0,0,0
"4048","Sample","Hab",404800,0,0,0,0,0,0,0,0,0,0,0,0
"4050","Sample","Hab",405000,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.331201171875,0.331201171875,0.331201171875
"4052","Sample","Hab",405200,10,10,10,0.66240234375,3.31201171875,0.66240234375,3.31201171875,0.66240234375,3.31201171875,0.331201171875,0.331201171875,0.331201171875
"4054","Sample","Hab",405400,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.66240234375,0.66240234375,0.66240234375
"4056","Sample","Hab",405600,4,4,4,0.2649609375,1.3248046875,0.2649609375,1.3248046875,0.2649609375,1.3248046875,0.66240234375,0.66240234375,0.66240234375
"4058","Sample","Hab",405800,2,2,2,0.13248046875,0.66240234375,0.13248046875,0.66240234375,0.13248046875,0.66240234375,0.331201171875,0.331201171875,0.331201171875
"4060","Sample","Hab",406000,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,0.331201171875,0.331201171875,0.331201171875
"4062","Sample","Hab",406200,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.331201171875,0.331201171875,0.331201171875
"4064","Sample","Hab",406400,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.331201171875,0.331201171875,0.331201171875
"4066","Sample","Hab",406600,0,0,0,0,0,0,0,0,0,0.331201171875,0.331201171875,0.331201171875
"4068","Sample","Hab",406800,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0,0,0
"4070","Sample","Hab",407000,0,0,0,0,0,0,0,0,0,0,0,0
"4072","Sample","Hab",407200,0,0,0,0,0,0,0,0,0,0,0,0
"4074","Sample","Hab",407400,0,0,0,0,0,0,0,0,0,0,0,0
"4076","Sample","Hab",407600,0,0,0,0,0,0,0,0,0,0,0,0
"4078","Sample","Hab",407800,0,0,0,0,0,0,0,0,0,0,0,0
"4080","Sample","Hab",408000,0,0,0,0,0,0,0,0,0,0,0,0
"4082","Sample","Hab",408200,0,0,0,0,0,0,0,0,0,0,0,0
"4084","Sample","Hab",408400,0,0,0,0,0,0,0,0,0,0,0,0
"4086","Sample","Hab",408600,0,0,0,0,0,0,0,0,0,0,0,0
"4088","Sample","Hab",408800,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0,0,0
"4090","Sample","Hab",409000,0,0,0,0,0,0,0,0,0,0,0,0
"4092","Sample","Hab",409200,0,0,0,0,0,0,0,0,0,0,0,0
"4094","Sample","Hab",409400,0,0,0,0,0,0,0,0,0,0,0,0
"4096","Sample","Hab",409600,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0,0,0
"4098","Sample","Hab",409800,0,0,0,0,0,0,0,0,0,0,0,0
"4100","Sample","Hab",410000,0,0,0,0,0,0,0,0,0,0,0,0
"4102","Sample","Hab",410200,0,0,0,0,0,0,0,0,0,0,0,0
"4104","Sample","Hab",410400,0,0,0,0,0,0,0,0,0,0,0,0
"4106","Sample","Hab",410600,0,0,0,0,0,0,0,0,0,0,0,0
"4108","Sample","Hab",410800,0,0,0,0,0,0,0,0,0,0,0,0
"4110","Sample","Hab",411000,0,0,0,0,0,0,0,0,0,0,0,0
"4112","Sample","Hab",411200,0,0,0,0,0,0,0,0,0,0,0,0
"4114","Sample","Hab",411400,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,0,0,0
"4116","Sample","Hab",411600,0,0,0,0,0,0,0,0,0,0,0,0
"4118","Sample","Hab",411800,0,0,0,0,0,0,0,0,0,0,0,0
"4120","Sample","Hab",412000,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0,0,0
"4122","Sample","Hab",412200,0,0,0,0,0,0,0,0,0,0,0,0
"4124","Sample","Hab",412400,0,0,0,0,0,0,0,0,0,0,0,0
"4126","Sample","Hab",412600,0,0,0,0,0,0,0,0,0,0,0,0
"4128","Sample","Hab",412800,0,0,0,0,0,0,0,0,0,0,0,0
"4130","Sample","Hab",413000,0,0,0,0,0,0,0,0,0,0,0,0
"4132","Sample","Hab",413200,0,0,0,0,0,0,0,0,0,0,0,0
"4134","Sample","Hab",413400,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0,0,0
"4136","Sample","Hab",413600,0,0,0,0,0,0,0,0,0,0,0,0
"4138","Sample","Hab",413800,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0,0,0
"4140","Sample","Hab",414000,0,0,0,0,0,0,0,0,0,0,0,0
"4142","Sample","Hab",414200,0,0,0,0,0,0,0,0,0,0,0,0
"4144","Sample","Hab",414400,0,0,0,0,0,0,0,0,0,0,0,0
"4146","Sample","Hab",414600,0,0,0,0,0,0,0,0,0,0,0,0
"4148","Sample","Hab",414800,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,0,0,0
"4150","Sample","Hab",415000,0,0,0,0,0,0,0,0,0,0,0,0
"4152","Sample","Hab",415200,0,0,0,0,0,0,0,0,0,0,0,0
"4154","Sample","Hab",415400,0,0,0,0,0,0,0,0,0,0,0,0
"4156","Sample","Hab",415600,0,0,0,0,0,0,0,0,0,0,0,0
"4158","Sample","Hab",415800,0,0,0,0,0,0,0,0,0,0,0,0
"4160","Sample","Hab",416000,0,0,0,0,0,0,0,0,0,0,0,0
"4162","Sample","Hab",416200,0,0,0,0,0,0,0,0,0,0,0,0
"4164","Sample","Hab",416400,0,0,0,0,0,0,0,0,0,0,0,0
"4166","Sample","Hab",416600,0,0,0,0,0,0,0,0,0,0,0,0
"4168","Sample","Hab",416800,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0,0,0
"4170","Sample","Hab",417000,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,0,0,0
"4172","Sample","Hab",417200,0,0,0,0,0,0,0,0,0,0,0,0
"4174","Sample","Hab",417400,0,0,0,0,0,0,0,0,0,0,0,0
"4176","Sample","Hab",417600,0,0,0,0,0,0,0,0,0,0,0,0
"4178","Sample","Hab",417800,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0,0,0
"4180","Sample","Hab",418000,0,0,0,0,0,0,0,0,0,0,0,0
"4182","Sample","Hab",418200,0,0,0,0,0,0,0,0,0,0,0,0
"4184","Sample","Hab",418400,0,0,0,0,0,0,0,0,0,0,0,0
"4186","Sample","Hab",418600,0,0,0,0,0,0,0,0,0,0,0,0
"4188","Sample","Hab",418800,0,0,0,0,0,0,0,0,0,0,0,0
"4190","Sample","Hab",419000,0,0,0,0,0,0,0,0,0,0,0,0
"4192","Sample","Hab",419200,0,0,0,0,0,0,0,0,0,0,0,0
"4194","Sample","Hab",419400,0,0,0,0,0,0,0,0,0,0,0,0
"4196","Sample","Hab",419600,0,0,0,0,0,0,0,0,0,0,0,0
"4198","Sample","Hab",419800,0,0,0,0,0,0,0,0,0,0,0,0
"4200","Sample","Hab",420000,0,0,0,0,0,0,0,0,0,0,0,0
"4202","Sample","Hab",420200,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,0,0,0
"4204","Sample","Hab",420400,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,0.331201171875,0,0
"4206","Sample","Hab",420600,0,0,0,0,0,0,0,0,0,0.331201171875,0,0
"4208","Sample","Hab",420800,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0,0,0
"4210","Sample","Hab",421000,0,0,0,0,0,0,0,0,0,0,0,0
"4212","Sample","Hab",421200,0,0,0,0,0,0,0,0,0,0,0,0
"4214","Sample","Hab",421400,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0,0,0
"4216","Sample","Hab",421600,0,0,0,0,0,0,0,0,0,0,0,0
"4218","Sample","Hab",421800,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0,0,0
"4220","Sample","Hab",422000,0,0,0,0,0,0,0,0,0,0,0,0
"4222","Sample","Hab",422200,0,0,0,0,0,0,0,0,0,0,0,0
"4224","Sample","Hab",422400,0,0,0,0,0,0,0,0,0,0,0,0
"4226","Sample","Hab",422600,0,0,0,0,0,0,0,0,0,0,0,0
"4228","Sample","Hab",422800,0,0,0,0,0,0,0,0,0,0,0,0
"4230","Sample","Hab",423000,0,0,0,0,0,0,0,0,0,0,0,0
"4232","Sample","Hab",423200,0,0,0,0,0,0,0,0,0,0,0,0
"4234","Sample","Hab",423400,0,0,0,0,0,0,0,0,0,0,0,0
"4236","Sample","Hab",423600,0,0,0,0,0,0,0,0,0,0,0,0
"4238","Sample","Hab",423800,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0,0,0
"4240","Sample","Hab",424000,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,0,0,0
"4242","Sample","Hab",424200,0,0,0,0,0,0,0,0,0,0,0,0
"4244","Sample","Hab",424400,0,0,0,0,0,0,0,0,0,0,0,0
"4246","Sample","Hab",424600,0,0,0,0,0,0,0,0,0,0,0,0
"4248","Sample","Hab",424800,0,0,0,0,0,0,0,0,0,0,0,0
"4250","Sample","Hab",425000,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,0.331201171875,0,0
"4252","Sample","Hab",425200,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.331201171875,0,0
"4254","Sample","Hab",425400,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,0.331201171875,0,0
"4256","Sample","Hab",425600,0,0,0,0,0,0,0,0,0,0,0,0
"4258","Sample","Hab",425800,0,0,0,0,0,0,0,0,0,0,0,0
"4260","Sample","Hab",426000,0,0,0,0,0,0,0,0,0,0,0,0
"4262","Sample","Hab",426200,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0,0,0
"4264","Sample","Hab",426400,0,0,0,0,0,0,0,0,0,0,0,0
"4266","Sample","Hab",426600,0,0,0,0,0,0,0,0,0,0,0,0
"4268","Sample","Hab",426800,0,0,0,0,0,0,0,0,0,0,0,0
"4270","Sample","Hab",427000,0,0,0,0,0,0,0,0,0,0,0,0
"4272","Sample","Hab",427200,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0,0,0
"4274","Sample","Hab",427400,0,0,0,0,0,0,0,0,0,0,0,0
"4276","Sample","Hab",427600,0,0,0,0,0,0,0,0,0,0,0,0
"4278","Sample","Hab",427800,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0,0,0
"4280","Sample","Hab",428000,0,0,0,0,0,0,0,0,0,0,0,0
"4282","Sample","Hab",428200,0,0,0,0,0,0,0,0,0,0,0,0
"4284","Sample","Hab",428400,0,0,0,0,0,0,0,0,0,0,0,0
"4286","Sample","Hab",428600,0,0,0,0,0,0,0,0,0,0,0,0
"4288","Sample","Hab",428800,0,0,0,0,0,0,0,0,0,0,0,0
"4290","Sample","Hab",429000,0,0,0,0,0,0,0,0,0,0,0,0
"4292","Sample","Hab",429200,0,0,0,0,0,0,0,0,0,0,0,0
"4294","Sample","Hab",429400,0,0,0,0,0,0,0,0,0,0,0,0
"4296","Sample","Hab",429600,0,0,0,0,0,0,0,0,0,0,0,0
"4298","Sample","Hab",429800,0,0,0,0,0,0,0,0,0,0,0,0
"4300","Sample","Hab",430000,0,0,0,0,0,0,0,0,0,0,0,0
"4302","Sample","Hab",430200,0,0,0,0,0,0,0,0,0,0,0,0
"4304","Sample","Hab",430400,0,0,0,0,0,0,0,0,0,0,0,0
"4306","Sample","Hab",430600,0,0,0,0,0,0,0,0,0,0,0,0
"4308","Sample","Hab",430800,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,0,0,0
"4310","Sample","Hab",431000,0,0,0,0,0,0,0,0,0,0,0,0
"4312","Sample","Hab",431200,0,0,0,0,0,0,0,0,0,0.331201171875,0,-0.331201171875
"4314","Sample","Hab",431400,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,0.331201171875,0,-0.331201171875
"4316","Sample","Hab",431600,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,0.331201171875,0,-0.331201171875
"4318","Sample","Hab",431800,-4,4,0,0.2649609375,1.3248046875,0,0,-0.2649609375,-1.3248046875,0.993603515625,0,-0.331201171875
"4320","Sample","Hab",432000,3,3,3,0.198720703125,0.993603515625,0.198720703125,0.993603515625,0.198720703125,0.993603515625,0.993603515625,0,-0.331201171875
"4322","Sample","Hab",432200,-3,3,0,0.198720703125,0.993603515625,0,0,-0.198720703125,-0.993603515625,0.993603515625,0.331201171875,0.331201171875
"4324","Sample","Hab",432400,2,2,2,0.13248046875,0.66240234375,0.13248046875,0.66240234375,0.13248046875,0.66240234375,0.66240234375,0.331201171875,0.331201171875
"4326","Sample","Hab",432600,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.331201171875,0,0
"4328","Sample","Hab",432800,0,0,0,0,0,0,0,0,0,0,0,0
"4330","Sample","Hab",433000,0,0,0,0,0,0,0,0,0,0,0,0
"4332","Sample","Hab",433200,0,0,0,0,0,0,0,0,0,0,0,0
"4334","Sample","Hab",433400,0,0,0,0,0,0,0,0,0,0,0,0
"4336","Sample","Hab",433600,0,0,0,0,0,0,0,0,0,0,0,0
"4338","Sample","Hab",433800,0,0,0,0,0,0,0,0,0,0,0,0
"4340","Sample","Hab",434000,0,0,0,0,0,0,0,0,0,0,0,0
"4342","Sample","Hab",434200,0,0,0,0,0,0,0,0,0,0,0,0
"4344","Sample","Hab",434400,0,0,0,0,0,0,0,0,0,0,0,0
"4346","Sample","Hab",434600,0,0,0,0,0,0,0,0,0,0,0,0
"4348","Sample","Hab",434800,0,0,0,0,0,0,0,0,0,0,0,0
"4350","Sample","Hab",435000,0,0,0,0,0,0,0,0,0,0,0,0
"4352","Sample","Hab",435200,0,0,0,0,0,0,0,0,0,0,0,0
"4354","Sample","Hab",435400,0,0,0,0,0,0,0,0,0,0,0,0
"4356","Sample","Hab",435600,0,0,0,0,0,0,0,0,0,0,0,0
"4358","Sample","Hab",435800,0,0,0,0,0,0,0,0,0,0,0,0
"4360","Sample","Hab",436000,0,0,0,0,0,0,0,0,0,0,0,0
"4362","Sample","Hab",436200,3,3,3,0.198720703125,0.993603515625,0.198720703125,0.993603515625,0.198720703125,0.993603515625,0,0,0
"4364","Sample","Hab",436400,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,0,0,0
"4366","Sample","Hab",436600,0,0,0,0,0,0,0,0,0,0.331201171875,0,0
"4368","Sample","Hab",436800,0,0,0,0,0,0,0,0,0,0,0,0
"4370","Sample","Hab",437000,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0,0,0
"4372","Sample","Hab",437200,0,0,0,0,0,0,0,0,0,0,0,0
"4374","Sample","Hab",437400,0,0,0,0,0,0,0,0,0,0,0,0
"4376","Sample","Hab",437600,0,0,0,0,0,0,0,0,0,0,0,0
"4378","Sample","Hab",437800,0,0,0,0,0,0,0,0,0,0,0,0
"4380","Sample","Hab",438000,0,0,0,0,0,0,0,0,0,0,0,0
"4382","Sample","Hab",438200,0,0,0,0,0,0,0,0,0,0,0,0
"4384","Sample","Hab",438400,0,0,0,0,0,0,0,0,0,0,0,0
"4386","Sample","Hab",438600,0,0,0,0,0,0,0,0,0,0,0,0
"4388","Sample","Hab",438800,0,0,0,0,0,0,0,0,0,0,0,0
"4390","Sample","Hab",439000,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0,0,0
"4392","Sample","Hab",439200,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,0,0,0
"4394","Sample","Hab",439400,0,0,0,0,0,0,0,0,0,0,0,0
"4396","Sample","Hab",439600,0,0,0,0,0,0,0,0,0,0,0,0
"4398","Sample","Hab",439800,0,0,0,0,0,0,0,0,0,0,0,0
"4400","Sample","Hab",440000,0,0,0,0,0,0,0,0,0,0,0,0
"4402","Sample","Hab",440200,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0,0,0
"4404","Sample","Hab",440400,0,0,0,0,0,0,0,0,0,0,0,0
"4406","Sample","Hab",440600,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0,0,0
"4408","Sample","Hab",440800,0,0,0,0,0,0,0,0,0,0,0,0
"4410","Sample","Hab",441000,0,0,0,0,0,0,0,0,0,0,0,0
"4412","Sample","Hab",441200,0,0,0,0,0,0,0,0,0,0,0,0
"4414","Sample","Hab",441400,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.331201171875,0,0
"4416","Sample","Hab",441600,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,0.331201171875,0,0
"4418","Sample","Hab",441800,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,0.331201171875,0,-0.331201171875
"4420","Sample","Hab",442000,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.331201171875,0,-0.331201171875
"4422","Sample","Hab",442200,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,0.331201171875,0,-0.331201171875
"4424","Sample","Hab",442400,0,0,0,0,0,0,0,0,0,0.331201171875,0,0
"4426","Sample","Hab",442600,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,0.331201171875,0,-0.331201171875
"4428","Sample","Hab",442800,0,0,0,0,0,0,0,0,0,0.331201171875,0,0
"4430","Sample","Hab",443000,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,0.331201171875,0,0
"4432","Sample","Hab",443200,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0,0,0
"4434","Sample","Hab",443400,0,0,0,0,0,0,0,0,0,0,0,0
"4436","Sample","Hab",443600,0,0,0,0,0,0,0,0,0,0,0,0
"4438","Sample","Hab",443800,0,0,0,0,0,0,0,0,0,0,0,0
"4440","Sample","Hab",444000,0,0,0,0,0,0,0,0,0,0,0,0
"4442","Sample","Hab",444200,0,0,0,0,0,0,0,0,0,0,0,0
"4444","Sample","Hab",444400,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0,0,0
"4446","Sample","Hab",444600,0,0,0,0,0,0,0,0,0,0.331201171875,0,0
"4448","Sample","Hab",444800,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.331201171875,0.331201171875,0.331201171875
"4450","Sample","Hab",445000,-2,2,0,0.13248046875,0.66240234375,0,0,-0.13248046875,-0.66240234375,0.331201171875,0,0
"4452","Sample","Hab",445200,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.331201171875,0.331201171875,0.331201171875
"4454","Sample","Hab",445400,0,0,0,0,0,0,0,0,0,0.331201171875,0,0
"4456","Sample","Hab",445600,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0,0,0
"4458","Sample","Hab",445800,0,0,0,0,0,0,0,0,0,0,0,0
"4460","Sample","Hab",446000,0,0,0,0,0,0,0,0,0,0,0,0
"4462","Sample","Hab",446200,0,0,0,0,0,0,0,0,0,0,0,0
"4464","Sample","Hab",446400,0,0,0,0,0,0,0,0,0,0,0,0
"4466","Sample","Hab",446600,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,0,0,0
"4468","Sample","Hab",446800,0,0,0,0,0,0,0,0,0,0,0,0
"4470","Sample","Hab",447000,0,0,0,0,0,0,0,0,0,0,0,0
"4472","Sample","Hab",447200,0,0,0,0,0,0,0,0,0,0,0,0
"4474","Sample","Hab",447400,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,0,0,0
"4476","Sample","Hab",447600,0,0,0,0,0,0,0,0,0,0,0,0
"4478","Sample","Hab",447800,0,0,0,0,0,0,0,0,0,0,0,0
"4480","Sample","Hab",448000,0,0,0,0,0,0,0,0,0,0,0,0
"4482","Sample","Hab",448200,0,0,0,0,0,0,0,0,0,0,0,0
"4484","Sample","Hab",448400,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,0,0,0
"4486","Sample","Hab",448600,0,0,0,0,0,0,0,0,0,0,0,0
"4488","Sample","Hab",448800,0,0,0,0,0,0,0,0,0,0,0,0
"4490","Sample","Hab",449000,0,0,0,0,0,0,0,0,0,0,0,0
"4492","Sample","Hab",449200,0,0,0,0,0,0,0,0,0,0,0,0
"4494","Sample","Hab",449400,0,0,0,0,0,0,0,0,0,0,0,0
"4496","Sample","Hab",449600,0,0,0,0,0,0,0,0,0,0,0,0
"4498","Sample","Hab",449800,0,0,0,0,0,0,0,0,0,0,0,0
"4500","Sample","Hab",450000,0,0,0,0,0,0,0,0,0,0,0,0
"4502","Sample","Hab",450200,0,0,0,0,0,0,0,0,0,0,0,0
"4504","Sample","Hab",450400,0,0,0,0,0,0,0,0,0,0,0,0
"4506","Sample","Hab",450600,0,0,0,0,0,0,0,0,0,0,0,0
"4508","Sample","Hab",450800,0,0,0,0,0,0,0,0,0,0,0,0
"4510","Sample","Hab",451000,0,0,0,0,0,0,0,0,0,0,0,0
"4512","Sample","Hab",451200,0,0,0,0,0,0,0,0,0,0,0,0
"4514","Sample","Hab",451400,0,0,0,0,0,0,0,0,0,0,0,0
"4516","Sample","Hab",451600,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,0,0,0
"4518","Sample","Hab",451800,0,0,0,0,0,0,0,0,0,0,0,0
"4520","Sample","Hab",452000,0,0,0,0,0,0,0,0,0,0,0,0
"4522","Sample","Hab",452200,0,0,0,0,0,0,0,0,0,0,0,0
"4524","Sample","Hab",452400,0,0,0,0,0,0,0,0,0,0,0,0
"4526","Sample","Hab",452600,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,0,0,0
"4528","Sample","Hab",452800,0,0,0,0,0,0,0,0,0,0,0,0
"4530","Sample","Hab",453000,0,0,0,0,0,0,0,0,0,0,0,0
"4532","Sample","Hab",453200,0,0,0,0,0,0,0,0,0,0,0,0
"4534","Sample","Hab",453400,0,0,0,0,0,0,0,0,0,0,0,0
"4536","Sample","Hab",453600,0,0,0,0,0,0,0,0,0,0,0,0
"4538","Sample","Hab",453800,0,0,0,0,0,0,0,0,0,0,0,0
"4540","Sample","Hab",454000,0,0,0,0,0,0,0,0,0,0,0,0
"4542","Sample","Hab",454200,0,0,0,0,0,0,0,0,0,0,0,0
"4544","Sample","Hab",454400,0,0,0,0,0,0,0,0,0,0,0,0
"4546","Sample","Hab",454600,0,0,0,0,0,0,0,0,0,0,0,0
"4548","Sample","Hab",454800,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,0.331201171875,0,0
"4550","Sample","Hab",455000,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,0.331201171875,0,-0.331201171875
"4552","Sample","Hab",455200,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.331201171875,0,-0.331201171875
"4554","Sample","Hab",455400,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,0.331201171875,0,0
"4556","Sample","Hab",455600,0,0,0,0,0,0,0,0,0,0,0,0
"4558","Sample","Hab",455800,0,0,0,0,0,0,0,0,0,0,0,0
"4560","Sample","Hab",456000,0,0,0,0,0,0,0,0,0,0,0,0
"4562","Sample","Hab",456200,0,0,0,0,0,0,0,0,0,0,0,0
"4564","Sample","Hab",456400,0,0,0,0,0,0,0,0,0,0,0,0
"4566","Sample","Hab",456600,0,0,0,0,0,0,0,0,0,0,0,0
"4568","Sample","Hab",456800,0,0,0,0,0,0,0,0,0,0,0,0
"4570","Sample","Hab",457000,0,0,0,0,0,0,0,0,0,0,0,0
"4572","Sample","Hab",457200,0,0,0,0,0,0,0,0,0,0,0,0
"4574","Sample","Hab",457400,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,0,0,0
"4576","Sample","Hab",457600,0,0,0,0,0,0,0,0,0,0.331201171875,0,0
"4578","Sample","Hab",457800,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,0.331201171875,0,-0.331201171875
"4580","Sample","Hab",458000,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.331201171875,0,0
