"","Var1","Var2","value"
"1481",8,"19",0
"1482",9,"19",0.529449313181015
"1483",1,"20",1.56233022964469
"1484",10,"20",0.395224507050178
"1485",11,"20",2.0113865769791
"1486",12,"20",1.8243106887457
"1487",13,"20",0.650261154155586
"1488",14,"20",1.67236124275228
"1489",15,"20",0.0316672471418191
"1490",16,"20",1.23474505142628e-06
"1491",17,"20",0.376350678907853
"1492",18,"20",0.00257745046333486
"1493",19,"20",4.71510659216985e-06
"1494",2,"20",0.938037539156769
"1495",20,"20",1.47201665559065e-05
"1496",21,"20",0.000782270045964181
"1497",22,"20",1.83099239583438
"1498",23,"20",0
"1499",24,"20",1.04771110661138e-06
"1500",25,"20",0
"1501",26,"20",6.11275993669472e-08
"1502",27,"20",0.57654815361866
"1503",28,"20",2.93939853645782e-07
"1504",29,"20",0.00262743806988659
"1505",3,"20",0.00454738296150804
"1506",30,"20",0.422234813018986
"1507",31,"20",0.188830965736089
"1508",32,"20",0
"1509",33,"20",3.52225624359457
"1510",34,"20",2.78402648674067
"1511",35,"20",5.69062029166184e-05
"1512",36,"20",4.25454751230743
"1513",37,"20",1.34068862726129e-07
"1514",38,"20",0.0226989797337922
"1515",39,"20",0.00201268393977746
"1516",4,"20",0
"1517",40,"20",0.284052250006284
"1518",41,"20",0
"1519",42,"20",8.68900553206273e-05
"1520",43,"20",0
"1521",44,"20",0
"1522",45,"20",0
"1523",46,"20",0
"1524",47,"20",7.12739697973771e-08
"1525",48,"20",0
"1526",49,"20",0
"1527",5,"20",0
"1528",50,"20",0.118612671404552
"1529",51,"20",1.65258126901731e-07
"1530",52,"20",0
"1531",53,"20",2.61890921751195
"1532",54,"20",1.17252658374958
"1533",55,"20",0.0273234574233318
"1534",56,"20",1.61899283107032e-07
"1535",57,"20",5.38360359773685e-06
"1536",58,"20",1.74046506941322
"1537",59,"20",0.0234588259586665
"1538",6,"20",5.75113825856498e-05
"1539",60,"20",0.658947035460678
"1540",61,"20",1.40786476110818e-05
"1541",62,"20",0.34977712184575
"1542",63,"20",3.0828580369259
"1543",64,"20",0
"1544",65,"20",8.4163857033227e-08
"1545",66,"20",0.00277506403667735
"1546",67,"20",0.000217702511192762
"1547",68,"20",0.283637441195167
"1548",69,"20",0
"1549",7,"20",0
"1550",70,"20",0.171611029432752
"1551",71,"20",1.47642972633224e-05
"1552",72,"20",0
"1553",73,"20",0
"1554",74,"20",0.189169772448301
"1555",75,"20",0.0112160165979953
"1556",76,"20",0.835398680202315
"1557",77,"20",0.201222643939237
"1558",78,"20",0.362758594419268
"1559",8,"20",0
"1560",9,"20",0.144582134009986
"1561",1,"21",1.70234022239695
"1562",10,"21",0.124867327417284
"1563",11,"21",0.900736910026096
"1564",12,"21",1.03440638829806
"1565",13,"21",0.261045871447823
"1566",14,"21",1.22862371237968
"1567",15,"21",0.00945453715082947
"1568",16,"21",5.33404356129138e-07
"1569",17,"21",0.112558783529834
"1570",18,"21",0.00128836091650962
"1571",19,"21",2.30952778724433e-06
"1572",2,"21",0.968615380852597
"1573",20,"21",6.99142900568786e-06
"1574",21,"21",9.16498561094816e-05
"1575",22,"21",1.34622361591454
"1576",23,"21",0
"1577",24,"21",5.639498930265e-07
"1578",25,"21",0
"1579",26,"21",0
"1580",27,"21",2.34276882672731
"1581",28,"21",1.366397722358e-07
"1582",29,"21",0.00119456115018495
"1583",3,"21",0.00156373705308018
"1584",30,"21",0.204618485940476
"1585",31,"21",0.0758268342830127
"1586",32,"21",0
"1587",33,"21",5.08033506963495
"1588",34,"21",2.65165930137115
"1589",35,"21",1.93152720000649e-05
"1590",36,"21",4.18200031072423
"1591",37,"21",6.61839367777992e-08
"1592",38,"21",0.00913530014730731
"1593",39,"21",0.000705873318758268
"1594",4,"21",0
"1595",40,"21",0.144262309408827
"1596",41,"21",0
"1597",42,"21",2.50204606218959e-05
"1598",43,"21",0
"1599",44,"21",0
"1600",45,"21",0
"1601",46,"21",0
"1602",47,"21",0
"1603",48,"21",0
"1604",49,"21",0
"1605",5,"21",0
"1606",50,"21",1.59632867650857
"1607",51,"21",0
"1608",52,"21",0
"1609",53,"21",1.16849799133032
"1610",54,"21",0.603853397546921
"1611",55,"21",0.0108232460140129
"1612",56,"21",6.93215161949069e-08
"1613",57,"21",2.67206320920058e-06
"1614",58,"21",0.800748273775644
"1615",59,"21",0.0110485837680552
"1616",6,"21",1.89414843211884e-05
"1617",60,"21",0.188955605814526
"1618",61,"21",6.65619762107199e-06
"1619",62,"21",0.177456617768078
"1620",63,"21",3.27340800641625
"1621",64,"21",0
"1622",65,"21",0
"1623",66,"21",0.00113551042297466
"1624",67,"21",9.02840333099347e-05
"1625",68,"21",0.24442569322968
"1626",69,"21",0
"1627",7,"21",0
"1628",70,"21",0.0837670472710393
"1629",71,"21",5.89571845765526e-06
"1630",72,"21",0
"1631",73,"21",0
"1632",74,"21",0.211750834873699
"1633",75,"21",0.00306684380856933
"1634",76,"21",1.30277761722254
"1635",77,"21",0.0672654965719241
"1636",78,"21",0.726519427618804
"1637",8,"21",0
"1638",9,"21",0.0395045498327672
"1639",1,"22",1.42292286877825
"1640",10,"22",0.197618960814237
"1641",11,"22",0.403474184327767
"1642",12,"22",1.03212804551105
"1643",13,"22",0.341390893472655
"1644",14,"22",1.00442650140514
"1645",15,"22",0.00278663939804026
"1646",16,"22",2.28245444617385e-07
"1647",17,"22",1.1059712984167
"1648",18,"22",0.000622496507541394
"1649",19,"22",1.1529564820392e-06
"1650",2,"22",1.13344752129184
"1651",20,"22",3.32684203897455e-06
"1652",21,"22",1.07665348375651e-05
"1653",22,"22",0.803349943230939
"1654",23,"22",0
"1655",24,"22",2.9765587096484e-07
"1656",25,"22",0
"1657",26,"22",0
"1658",27,"22",2.121762133827
"1659",28,"22",5.79114727773554e-08
"1660",29,"22",0.000419444710665067
"1661",3,"22",0.00053800306469913
"1662",30,"22",0.0991805940264852
"1663",31,"22",0.0304411790599176
"1664",32,"22",0
"1665",33,"22",5.44915794069051
"1666",34,"22",2.8044389515727
"1667",35,"22",6.56621715720318e-06
"1668",36,"22",2.91391843120654
"1669",37,"22",0
"1670",38,"22",0.0036778331977057
"1671",39,"22",0.000247117081980475
"1672",4,"22",0
"1673",40,"22",0.0732657717794173
"1674",41,"22",0
"1675",42,"22",6.2726349687008e-06
"1676",43,"22",0
"1677",44,"22",0
"1678",45,"22",0
"1679",46,"22",0
"1680",47,"22",0.154748796358302
"1681",48,"22",0
"1682",49,"22",0
"1683",5,"22",0
"1684",50,"22",0.606485213129708
"1685",51,"22",0
"1686",52,"22",0
"1687",53,"22",0.521497140018935
"1688",54,"22",0.40366093248112
"1689",55,"22",0.00417170776773856
"1690",56,"22",2.81758420209351e-08
"1691",57,"22",1.37009034794414e-06
"1692",58,"22",0.776392412408914
"1693",59,"22",0.00400218435704007
"1694",6,"22",5.02606750163734e-06
"1695",60,"22",1.62352131976305
"1696",61,"22",3.14902591258446e-06
"1697",62,"22",0.0900478268781715
"1698",63,"22",2.5863288535402
"1699",64,"22",0
"1700",65,"22",0
"1701",66,"22",0.000462932355584103
"1702",67,"22",3.72989598522188e-05
"1703",68,"22",0.23838302177864
"1704",69,"22",0
"1705",7,"22",0
"1706",70,"22",0.293925176168929
"1707",71,"22",2.34904454507134e-06
"1708",72,"22",0
"1709",73,"22",0
"1710",74,"22",0.0757706912362387
"1711",75,"22",0.000839154102920158
"1712",76,"22",0.929030769811066
"1713",77,"22",0.0224962840339669
"1714",78,"22",1.45137780231033
"1715",8,"22",0
"1716",9,"22",0.0108021393251524
"1717",1,"23",0.596582540581136
"1718",10,"23",0.188832462199486
"1719",11,"23",0.180720535883822
"1720",12,"23",3.03409132341247
"1721",13,"23",0.415065276427399
"1722",14,"23",1.27649160727012
"1723",15,"23",0.305337678933269
"1724",16,"23",9.99703002545032e-08
"1725",17,"23",1.95205826678701
"1726",18,"23",0.00027847711206998
"1727",19,"23",5.66494443508533e-07
"1728",2,"23",1.29799649250871
"1729",20,"23",1.58595301505705e-06
"1730",21,"23",1.26668332254302e-06
"1731",22,"23",1.15082530867702
"1732",23,"23",0
"1733",24,"23",1.52959436559254e-07
"1734",25,"23",0
"1735",26,"23",0
"1736",27,"23",1.40322626047153
"1737",28,"23",2.17559316356536e-08
"1738",29,"23",0
"1739",3,"23",0.000185084332030437
"1740",30,"23",0.0480711459206651
"1741",31,"23",0.0122014462194924
"1742",32,"23",0
"1743",33,"23",4.56000813395
"1744",34,"23",2.5436535431827
"1745",35,"23",2.2332866671311e-06
"1746",36,"23",4.24979544738559
"1747",37,"23",0
"1748",38,"23",0.00148059457633777
"1749",39,"23",8.59407718712062e-05
"1750",4,"23",0
"1751",40,"23",0.0371929243044479
"1752",41,"23",0
"1753",42,"23",0.603878962616897
"1754",43,"23",0
"1755",44,"23",0
"1756",45,"23",0
"1757",46,"23",0
"1758",47,"23",0.751784309603942
"1759",48,"23",0
"1760",49,"23",0
"1761",5,"23",0
"1762",50,"23",0.195023130620615
"1763",51,"23",0
"1764",52,"23",0
"1765",53,"23",0.232728492064239
"1766",54,"23",0.450761442079847
"1767",55,"23",0.00148863917838754
"1768",56,"23",0
"1769",57,"23",8.65014668849165e-07
"1770",58,"23",2.88254300168735
"1771",59,"23",0
"1772",6,"23",0
"1773",60,"23",1.53839669870732
"1774",61,"23",1.49919755242873e-06
"1775",62,"23",0.0456915119893236
"1776",63,"23",2.68821920753148
"1777",64,"23",0
"1778",65,"23",0
"1779",66,"23",0.000186861651745037
"1780",67,"23",1.52999209592796e-05
"1781",68,"23",0.112028452206212
"1782",69,"23",0
"1783",7,"23",0
"1784",70,"23",1.16045152033076
"1785",71,"23",9.31405329140649e-07
"1786",72,"23",0
"1787",73,"23",0
"1788",74,"23",0.482077157142175
"1789",75,"23",0.000229532487075661
"1790",76,"23",0.928924227008041
"1791",77,"23",0.00752159176623202
"1792",78,"23",3.08749726789006
"1793",8,"23",0
"1794",9,"23",0.0156702846621634
"1795",1,"24",1.76875254891084
"1796",10,"24",0.0596801598054252
"1797",11,"24",0.0809417869868098
"1798",12,"24",1.59902402506789
"1799",13,"24",0.307523645741124
"1800",14,"24",0.776225260780929
"1801",15,"24",0.105459649571964
"1802",16,"24",4.49092054578487e-08
"1803",17,"24",0.584043968231988
"1804",18,"24",0.0946946695174467
"1805",19,"24",2.95554834212317e-07
"1806",2,"24",0.718677941271575
"1807",20,"24",7.51945715388427e-07
"1808",21,"24",1.46134736823196e-07
"1809",22,"24",2.20006862130685
"1810",23,"24",0
"1811",24,"24",8.48835670194533e-08
"1812",25,"24",0
"1813",26,"24",0
"1814",27,"24",2.36556953929846
"1815",28,"24",0
"1816",29,"24",0.150524720442505
"1817",3,"24",6.36644977153261e-05
"1818",30,"24",0.0232978097073993
"1819",31,"24",0.00487175132938577
"1820",32,"24",0
"1821",33,"24",4.59522393303775
"1822",34,"24",1.4952137707424
"1823",35,"24",7.83633039825896e-07
"1824",36,"24",3.25634688467314
"1825",37,"24",0
"1826",38,"24",0.000595994363802691
"1827",39,"24",2.93252720501876e-05
"1828",4,"24",0
"1829",40,"24",0.0188653389879305
"1830",41,"24",0
"1831",42,"24",0.337487480044189
"1832",43,"24",0
"1833",44,"24",0
"1834",45,"24",0
"1835",46,"24",0
"1836",47,"24",0.276214958057182
"1837",48,"24",0
"1838",49,"24",0
"1839",5,"24",0
"1840",50,"24",0.0627011261255531
"1841",51,"24",0
"1842",52,"24",0
"1843",53,"24",0.103853278625165
"1844",54,"24",0.231195339323055
"1845",55,"24",0.257756667988291
"1846",56,"24",0
"1847",57,"24",2.30864094076191e-07
"1848",58,"24",1.34020700120046
"1849",59,"24",0.252953611618223
"1850",6,"24",0.844895858672997
"1851",60,"24",0.441385633110988
"1852",61,"24",7.08619711741406e-07
"1853",62,"24",0.0231835023528323
"1854",63,"24",2.93261615621623
"1855",64,"24",0
"1856",65,"24",0.0115690212745686
"1857",66,"24",0.250344762682528
"1858",67,"24",6.06429343910728e-06
"1859",68,"24",0.322038926569668
"1860",69,"24",0
"1861",7,"24",0
"1862",70,"24",0.566565554666673
"1863",71,"24",3.69713519294099e-07
"1864",72,"24",0
"1865",73,"24",0
"1866",74,"24",0.116881171402161
"1867",75,"24",6.27287178414918e-05
"1868",76,"24",1.09203326210101
"1869",77,"24",0.00251329946498987
"1870",78,"24",1.89311121258087
"1871",8,"24",0
"1872",9,"24",0.666842171424715
"1873",1,"25",0.743932991759252
"1874",10,"25",0.0188594625448697
"1875",11,"25",0.0362502811958818
"1876",12,"25",0.817699077060239
"1877",13,"25",0.709614466379054
"1878",14,"25",0.444008266886073
"1879",15,"25",0.031619629728682
"1880",16,"25",1.892725133635e-08
"1881",17,"25",0.174718399458447
"1882",18,"25",0.478319478386876
"1883",19,"25",1.32887787923562e-07
"1884",2,"25",0.226163195529708
"1885",20,"25",3.6079068601471e-07
"1886",21,"25",1.59941666685706e-08
"1887",22,"25",2.11517417659924
"1888",23,"25",0
"1889",24,"25",5.82166056941086e-08
"1890",25,"25",0
"1891",26,"25",0
"1892",27,"25",5.5686173918985
"1893",28,"25",0
"1894",29,"25",0.155896347551271
"1895",3,"25",2.1886104471308e-05
"1896",30,"25",0.011290466670504
"1897",31,"25",0.00192652517802815
"1898",32,"25",0
"1899",33,"25",5.35496562008938
"1900",34,"25",1.16500969209219
"1901",35,"25",2.55980043562984e-07
"1902",36,"25",2.33413298388528
"1903",37,"25",0
"1904",38,"25",0.000239866347578396
"1905",39,"25",9.44087285209245e-06
"1906",4,"25",0
"1907",40,"25",0.00955403722337462
"1908",41,"25",0
"1909",42,"25",0.102314433732805
"1910",43,"25",0
"1911",44,"25",0
"1912",45,"25",0
"1913",46,"25",0
"1914",47,"25",0.101475158343833
"1915",48,"25",0
"1916",49,"25",0
"1917",5,"25",0
"1918",50,"25",0.0201527649317265
"1919",51,"25",0
"1920",52,"25",0
"1921",53,"25",0.0463407631913952
"1922",54,"25",0.117807997321281
"1923",55,"25",0.804516318303537
"1924",56,"25",0
"1925",57,"25",0
"1926",58,"25",0.616539474540803
"1927",59,"25",0.346293842865192
"1928",6,"25",0.507152785014187
"1929",60,"25",0.126587926602132
"1930",61,"25",3.3737558491229e-07
"1931",62,"25",0.0117625959851791
"1932",63,"25",4.42371050395111
"1933",64,"25",0.0869897734062518
"1934",65,"25",0.0146365918200971
"1935",66,"25",0.968010414556337
"1936",67,"25",2.28323041352419e-06
"1937",68,"25",0.227824254618586
"1938",69,"25",0
"1939",7,"25",0
"1940",70,"25",0.276594396670531
"1941",71,"25",1.54703894780138e-07
"1942",72,"25",0
"1943",73,"25",0
"1944",74,"25",0.0242093932643941
"1945",75,"25",1.70883010478455e-05
"1946",76,"25",0.472525359460512
"1947",77,"25",0.000838449343319628
"1948",78,"25",0.903078569491223
"1949",8,"25",0
"1950",9,"25",0.608277267223662
"1951",1,"26",1.13467403406078
"1952",10,"26",0.00595897499285965
"1953",11,"26",0.0162339148241649
"1954",12,"26",0.424046039165441
"1955",13,"26",0.285673023239382
"1956",14,"26",0.253517158333446
"1957",15,"26",0.00944120403016409
"1958",16,"26",4.64577987824351e-09
"1959",17,"26",0.0522601537383725
"1960",18,"26",0.247043313358582
"1961",19,"26",8.07310525530209e-08
"1962",2,"26",0.555273986432979
"1963",20,"26",1.72064612886346e-07
"1964",21,"26",0
"1965",22,"26",0.782209270496735
"1966",23,"26",0
"1967",24,"26",8.63859308483753e-09
"1968",25,"26",0
"1969",26,"26",0
"1970",27,"26",2.38504800799193
"1971",28,"26",0
"1972",29,"26",0.105407673861625
"1973",3,"26",7.53486989717939e-06
"1974",30,"26",0.00547094018059146
"1975",31,"26",0.000743146133707331
"1976",32,"26",0
"1977",33,"26",6.05492550662547
"1978",34,"26",2.02324720620463
"1979",35,"26",9.51699040654156e-08
"1980",36,"26",4.29474100860827
"1981",37,"26",0
"1982",38,"26",0.0514658638456691
"1983",39,"26",2.45911143987585e-06
"1984",4,"26",0
"1985",40,"26",0.00482363749313799
"1986",41,"26",0
"1987",42,"26",0.0310129931522325
"1988",43,"26",0
"1989",44,"26",0
"1990",45,"26",0
"1991",46,"26",0
"1992",47,"26",0.037276032188814
"1993",48,"26",0
"1994",49,"26",0
"1995",5,"26",0
"1996",50,"26",0.00647287488512423
"1997",51,"26",0
"1998",52,"26",0
"1999",53,"26",0.0206764988837536
"2000",54,"26",0.0592554115961877
"2001",55,"26",0.325697973158467
"2002",56,"26",0
"2003",57,"26",0
"2004",58,"26",0.302139251417461
"2005",59,"26",0.350528467388615
"2006",6,"26",0.183083238914118
"2007",60,"26",0.0362668687171109
"2008",61,"26",1.59799639209044e-07
"2009",62,"26",0.00596770836099088
"2010",63,"26",3.23798037490762
"2011",64,"26",0.0601604576480315
"2012",65,"26",0.00614761957836233
"2013",66,"26",0.397202240055103
"2014",67,"26",6.40866017118076e-07
"2015",68,"26",0.107020718284964
"2016",69,"26",0
"2017",7,"26",0
"2018",70,"26",0.135019770876803
"2019",71,"26",5.45478962644736e-08
"2020",72,"26",0
"2021",73,"26",0
"2022",74,"26",0.00501325657919913
"2023",75,"26",4.59916255728582e-06
"2024",76,"26",1.19384744590108
"2025",77,"26",0.000278424508740152
"2026",78,"26",0.787645820043667
"2027",8,"26",0
"2028",9,"26",0.166223603592695
"2029",1,"27",1.51583376177285
"2030",10,"27",0.00188257012312522
"2031",11,"27",0.00726955234481529
"2032",12,"27",0.934851807577879
"2033",13,"27",0.342034650596733
"2034",14,"27",0.144294039822239
"2035",15,"27",0.00278069442909633
"2036",16,"27",0
"2037",17,"27",0.0156293254180752
"2038",18,"27",0.127567014287497
"2039",19,"27",0
"2040",2,"27",0.309748245538231
"2041",20,"27",7.7857290916791e-08
"2042",21,"27",0
"2043",22,"27",0.289084315089739
"2044",23,"27",0
"2045",24,"27",0
"2046",25,"27",0
"2047",26,"27",0
"2048",27,"27",1.45303716686742
"2049",28,"27",0
"2050",29,"27",0.179059901891287
"2051",3,"27",2.59532794757497e-06
"2052",30,"27",0.00265056942364555
"2053",31,"27",0.000267734749079057
"2054",32,"27",0
"2055",33,"27",4.78716594767656
"2056",34,"27",1.97293380114694
"2057",35,"27",0
"2058",36,"27",4.87438040278984
"2059",37,"27",0
"2060",38,"27",0.116556086638335
"2061",39,"27",0
"2062",4,"27",0
"2063",40,"27",0.00242059527624543
"2064",41,"27",0
"2065",42,"27",0.00939824974360909
"2066",43,"27",0
"2067",44,"27",0
"2068",45,"27",0
"2069",46,"27",0
"2070",47,"27",0.0136916596914131
"2071",48,"27",0
"2072",49,"27",0
"2073",5,"27",0
"2074",50,"27",0.00207515408638028
"2075",51,"27",0
"2076",52,"27",0
"2077",53,"27",0.00922487505184781
"2078",54,"27",0.0290204444108032
"2079",55,"27",0.131125781451485
"2080",56,"27",0
"2081",57,"27",0
"2082",58,"27",0.568867359758255
"2083",59,"27",0.33071990021311
"2084",6,"27",0.0660854984080962
"2085",60,"27",0.0103559906389473
"2086",61,"27",7.16665828621742e-08
"2087",62,"27",0.00302755792195648
"2088",63,"27",2.12679397700138
"2089",64,"27",0.0217464639627877
"2090",65,"27",0.00258189416210625
"2091",66,"27",0.162968771038133
"2092",67,"27",0
"2093",68,"27",0.0499333997114296
"2094",69,"27",0
"2095",7,"27",0
"2096",70,"27",0.0659012598171335
"2097",71,"27",0
"2098",72,"27",0
"2099",73,"27",0
"2100",74,"27",0.00103788071385065
"2101",75,"27",1.1883390646748e-06
"2102",76,"27",1.43786343548493
"2103",77,"27",9.11880027607675e-05
"2104",78,"27",0.702446047529019
"2105",8,"27",0
"2106",9,"27",0.0454162690863474
"2107",1,"28",8
"2108",10,"28",0.000594680793854019
"2109",11,"28",0.00325507370292176
"2110",12,"28",0.5507251669308
"2111",13,"28",0.208402915784986
"2112",14,"28",0.0816699692079596
"2113",15,"28",0.000780694809610638
"2114",16,"28",0
"2115",17,"28",0.00467354257036277
"2116",18,"28",0.0658486864821377
"2117",19,"28",0
"2118",2,"28",0.43437701706268
"2119",20,"28",4.82715203580377e-08
"2120",21,"28",0.790526356758949
"2121",22,"28",0.231791281190481
"2122",23,"28",0
"2123",24,"28",0
"2124",25,"28",0
"2125",26,"28",0
"2126",27,"28",2.44538739260452
"2127",28,"28",4.01443323480168
"2128",29,"28",0.12745537412522
"2129",3,"28",8.95881660672916e-07
"2130",30,"28",0.00128377104383899
"2131",31,"28",7.67198814915115e-05
"2132",32,"28",0
"2133",33,"28",3.54743591889309
"2134",34,"28",1.03062617551174
"2135",35,"28",1.84793872792819
"2136",36,"28",4.57451728661553
"2137",37,"28",1.91305443752141
"2138",38,"28",1.58005139384931
"2139",39,"28",0.204153119873444
"2140",4,"28",0
"2141",40,"28",0.00119984352430679
"2142",41,"28",0
"2143",42,"28",0.00284673727860279
"2144",43,"28",0
"2145",44,"28",0
"2146",45,"28",0
"2147",46,"28",0
"2148",47,"28",0.00502849543011143
"2149",48,"28",0
"2150",49,"28",0
"2151",5,"28",0
"2152",50,"28",0.000661625668804779
"2153",51,"28",0
"2154",52,"28",0
"2155",53,"28",0.00411531414346982
"2156",54,"28",0.0134085933371519
"2157",55,"28",0.0526709175960471
"2158",56,"28",3.80653889313449
"2159",57,"28",0
"2160",58,"28",0.351511315392576
"2161",59,"28",0.42803214411661
"2162",6,"28",0.0238504837068036
"2163",60,"28",0.00292396456849286
"2164",61,"28",4.67797538118393e-08
"2165",62,"28",0.00153588050589375
"2166",63,"28",2.75424936401595
"2167",64,"28",0.0078599534520633
"2168",65,"28",0.00108425021240615
"2169",66,"28",3.48017841351407
"2170",67,"28",0.466771641205686
"2171",68,"28",0.0229575054274346
"2172",69,"28",0
"2173",7,"28",0
"2174",70,"28",0.0321583932526487
"2175",71,"28",0
"2176",72,"28",0
"2177",73,"28",0
"2178",74,"28",0.270529063091496
"2179",75,"28",2.52701239496512e-07
"2180",76,"28",6.90976838603535
"2181",77,"28",2.85927653842837e-05
"2182",78,"28",0.338066264040781
"2183",8,"28",0
"2184",9,"28",0.0124066858183525
"2185",1,"29",3.29001153431551
"2186",10,"29",0.000187833212515269
"2187",11,"29",0.00145744207604006
"2188",12,"29",0.269773089143262
"2189",13,"29",0.0777579252058439
"2190",14,"29",0.663165047805369
"2191",15,"29",0.000180248166003207
"2192",16,"29",0
"2193",17,"29",0.00139729470340935
"2194",18,"29",0.0339680234272893
"2195",19,"29",0
"2196",2,"29",8
"2197",20,"29",5.76143948254852e-09
"2198",21,"29",0.288679388501451
"2199",22,"29",0.140825324479625
"2200",23,"29",0
"2201",24,"29",0
"2202",25,"29",0
"2203",26,"29",0
"2204",27,"29",6.47566827623309
"2205",28,"29",2.59879765736857
"2206",29,"29",0.30001041456132
"2207",3,"29",3.08884668424213e-07
"2208",30,"29",0.000621440918906097
"2209",31,"29",0
"2210",32,"29",0
"2211",33,"29",8
"2212",34,"29",8
"2213",35,"29",1.0807061832007
"2214",36,"29",4.91761117095341
"2215",37,"29",1.34324955781818
"2216",38,"29",2.03435740575251
"2217",39,"29",0.10652185393951
"2218",4,"29",0
"2219",40,"29",0.000579797495461091
"2220",41,"29",0
"2221",42,"29",0.0008612277781162
"2222",43,"29",0
"2223",44,"29",0
"2224",45,"29",0
"2225",46,"29",0
"2226",47,"29",0.00184658496836873
"2227",48,"29",0
"2228",49,"29",0
"2229",5,"29",0
"2230",50,"29",0.000207279461463129
"2231",51,"29",0
"2232",52,"29",0
"2233",53,"29",0.00183566522576906
"2234",54,"29",0.00534778178022019
"2235",55,"29",0.0210391319170618
"2236",56,"29",2.51770171252036
"2237",57,"29",0
"2238",58,"29",0.161327225948802
"2239",59,"29",0.417982257896472
"2240",6,"29",0.286613896072651
"2241",60,"29",0.000792566719048477
"2242",61,"29",9.35595155179446e-10
"2243",62,"29",0.000779119317008977
"2244",63,"29",2.21703332310832
"2245",64,"29",0.00284056875419591
"2246",65,"29",0.000455333161067299
"2247",66,"29",7.27168451138948
"2248",67,"29",0.639991749066136
"2249",68,"29",0.010211090475873
"2250",69,"29",0
"2251",7,"29",0
"2252",70,"29",0.0156863627217203
"2253",71,"29",0
"2254",72,"29",0
"2255",73,"29",0
"2256",74,"29",0.0729545515690628
"2257",75,"29",0
"2258",76,"29",3.1430967386458
"2259",77,"29",7.66962484399996e-06
"2260",78,"29",0.135234722587771
"2261",8,"29",0
"2262",9,"29",0.0033886333576317
"2263",1,"30",0.971766694767082
"2264",10,"30",0.359893281037278
"2265",11,"30",0.000652528741787551
"2266",12,"30",0.610182340980045
"2267",13,"30",1.32367399734109
"2268",14,"30",1.12272033407846
"2269",15,"30",0
"2270",16,"30",0
"2271",17,"30",0.000417701592856655
"2272",18,"30",0.0175007098418413
"2273",19,"30",0
"2274",2,"30",5.25346998450727
"2275",20,"30",0
"2276",21,"30",1.2125764976052
"2277",22,"30",0.265248427993593
"2278",23,"30",0
"2279",24,"30",0
"2280",25,"30",1.53946164012839
"2281",26,"30",0
"2282",27,"30",3.41330322241215
"2283",28,"30",1.1523826887374
"2284",29,"30",0.325801074684383
"2285",3,"30",1.11477173628428e-07
"2286",30,"30",0.000300498820212702
"2287",31,"30",0.69686500126003
"2288",32,"30",0
"2289",33,"30",5.199916383216
"2290",34,"30",6.68297987354707
"2291",35,"30",0.726840676295275
"2292",36,"30",2.3716394251073
"2293",37,"30",0.590175884891969
"2294",38,"30",2.07491013874843
"2295",39,"30",0.0373883935345081
"2296",4,"30",0
"2297",40,"30",0.000264841335547068
"2298",41,"30",0
"2299",42,"30",0.233766337704947
"2300",43,"30",0
"2301",44,"30",0
"2302",45,"30",0
"2303",46,"30",0
"2304",47,"30",0.000678035306969579
"2305",48,"30",0
"2306",49,"30",0
"2307",5,"30",0
"2308",50,"30",0.0475460677141283
"2309",51,"30",0
"2310",52,"30",0
"2311",53,"30",0.000818699688519445
"2312",54,"30",0.00118593875907868
"2313",55,"30",0.349424604177071
"2314",56,"30",1.08209762146536
"2315",57,"30",0
"2316",58,"30",0.186862505091237
"2317",59,"30",0.491546812164239
"2318",6,"30",0.286952525911089
"2319",60,"30",0.000181418091213082
"2320",61,"30",0
"2321",62,"30",0.000395207548052593
"2322",63,"30",2.40543444618411
"2323",64,"30",0.00102646068014217
"2324",65,"30",0.000191200915787877
"2325",66,"30",3.23538446165187
"2326",67,"30",0.266180811732686
"2327",68,"30",0.00418860176666439
"2328",69,"30",0
"2329",7,"30",0
"2330",70,"30",0.00764572333803909
"2331",71,"30",0
"2332",72,"30",0
"2333",73,"30",0
"2334",74,"30",0.0150918049559796
"2335",75,"30",0.322283631121821
"2336",76,"30",0.925462066336787
"2337",77,"30",6.82473235007967e-07
"2338",78,"30",0.175857356526663
"2339",8,"30",0
"2340",9,"30",0.000925363862955571
"2341",1,"31",0.287173563356174
"2342",10,"31",4.42796007969018
"2343",11,"31",0.000292206102374997
"2344",12,"31",4.91425266195893
"2345",13,"31",1.58679827277854
"2346",14,"31",1.50873048928304
"2347",15,"31",1.65051589796044
"2348",16,"31",0
"2349",17,"31",2.0909302640245
"2350",18,"31",0.00899718837289261
"2351",19,"31",2.1874438275375
"2352",2,"31",1.59387883085706
"2353",20,"31",0.40716360372427
"2354",21,"31",0.182372446029504
"2355",22,"31",0.323786207737176
"2356",23,"31",0
"2357",24,"31",0
"2358",25,"31",1.4623082705723
"2359",26,"31",0.182829924807989
"2360",27,"31",1.23153250774674
"2361",28,"31",0.511125546561757
"2362",29,"31",0.41974625601646
"2363",3,"31",1.82892238550689e-08
"2364",30,"31",0.000145027053798997
"2365",31,"31",1.45116727761395
"2366",32,"31",0
"2367",33,"31",2.40776209789517
"2368",34,"31",2.70540844851886
"2369",35,"31",0.706932966580353
"2370",36,"31",1.03779761189871
"2371",37,"31",0.797206665087754
"2372",38,"31",1.2411556052968
"2373",39,"31",0.0131275631990336
