"","subject","experiment","time","pupilorig","pupilmm","pupilnorm"
"771","Sample","Hab",154000,56.6835900555875,0.962439111342327,0.401500092376207
"772","Sample","Hab",154200,56.5140303329894,0.959560131578048,0.400299070277577
"773","Sample","Hab",154400,56.2507909885168,0.955090551572335,0.398434498520229
"774","Sample","Hab",154600,56.4901659725714,0.959154935050959,0.400130034708325
"775","Sample","Hab",154800,56.4901659725714,0.959154935050959,0.400130034708325
"776","Sample","Hab",155000,56.4901659725714,0.959154935050959,0.400130034708325
"777","Sample","Hab",155200,56.7667904376409,0.963851783011295,0.402089415689135
"778","Sample","Hab",155400,56.9509312059813,0.966978336521219,0.403393717964738
"779","Sample","Hab",155600,56.9509312059813,0.966978336521219,0.403393717964738
"780","Sample","Hab",155800,56.8208318397827,0.964769360020832,0.402472200687947
"781","Sample","Hab",156000,57.2011494286171,0.97122682896143,0.405166058767499
"782","Sample","Hab",156200,56.8272736972077,0.964878737276744,0.402517829526005
"783","Sample","Hab",156400,56.8208318397827,0.964769360020832,0.402472200687947
"784","Sample","Hab",156600,56.8272736972077,0.964878737276744,0.402517829526005
"785","Sample","Hab",156800,57.2011494286171,0.97122682896143,0.405166058767499
"786","Sample","Hab",157000,58.1999611715911,0.988185802190957,0.412240822498541
"787","Sample","Hab",157200,58.1999611715911,0.988185802190957,0.412240822498541
"788","Sample","Hab",157400,58.4593998914408,0.992590850825581,0.414078473746168
"789","Sample","Hab",157600,58.4593998914408,0.992590850825581,0.414078473746168
"790","Sample","Hab",157800,57.9719309581372,0.984314043260719,0.410625643366864
"791","Sample","Hab",158000,57.9719309581372,0.984314043260719,0.410625643366864
"792","Sample","Hab",158200,58.2977153035994,0.989845584146333,0.412933232647457
"793","Sample","Hab",158400,57.625445769939,0.978431019685539,0.408171426283363
"794","Sample","Hab",158600,57.1092190902041,0.969665930064222,0.404514899599056
"795","Sample","Hab",158800,56.8490424391744,0.965248351986272,0.40267202145178
"796","Sample","Hab",159000,56.413806723558,0.957858419997993,0.399589168374654
"797","Sample","Hab",159200,55.966206035259,0.950258541298352,0.396418731965749
"798","Sample","Hab",159400,55.8596938907023,0.948450055744529,0.395664287234271
"799","Sample","Hab",159600,55.8596938907023,0.948450055744529,0.395664287234271
"800","Sample","Hab",159800,55.8596938907023,0.948450055744529,0.395664287234271
"801","Sample","Hab",160000,57.2211868153667,0.971567046733064,0.405307987191988
"802","Sample","Hab",160200,57.6861020259093,0.97946091128267,0.408601065484963
"803","Sample","Hab",160400,57.6861020259093,0.97946091128267,0.408601065484963
"804","Sample","Hab",160600,57.2211868153667,0.971567046733064,0.405307987191988
"805","Sample","Hab",160800,56.4506097868395,0.958483304686571,0.399849851110041
"806","Sample","Hab",161000,56.4506097868395,0.958483304686571,0.399849851110041
"807","Sample","Hab",161200,56.3187815168295,0.95624497287107,0.398916087695711
"808","Sample","Hab",161400,55.6799379259155,0.945397952466698,0.394391043313124
"809","Sample","Hab",161600,55.251238362862,0.938118998785511,0.391354486983526
"810","Sample","Hab",161800,54.6185286220395,0.927376125934697,0.386872889767499
"811","Sample","Hab",162000,54.4998731351726,0.925361456764588,0.386032431552144
"812","Sample","Hab",162200,54.6185286220395,0.927376125934697,0.386872889767499
"813","Sample","Hab",162400,55.251238362862,0.938118998785511,0.391354486983526
"814","Sample","Hab",162600,54.4998731351726,0.925361456764588,0.386032431552144
"815","Sample","Hab",162800,54.4998731351726,0.925361456764588,0.386032431552144
"816","Sample","Hab",163000,55.2768466839967,0.938553806281148,0.391535875341093
"817","Sample","Hab",163200,55.3297362757441,0.939451826530583,0.391910501859129
"818","Sample","Hab",163400,56.1131618860827,0.952753726559811,0.397459646763543
"819","Sample","Hab",163600,58.3653961564275,0.990994747418928,0.413412628335626
"820","Sample","Hab",163800,59.329504700663,1.00736448987246,0.42024158305059
"821","Sample","Hab",164000,59.329504700663,1.00736448987246,0.42024158305059
"822","Sample","Hab",164200,58.3653961564275,0.990994747418928,0.413412628335626
"823","Sample","Hab",164400,58.5369637239505,0.993907818681,0.414627872362013
"824","Sample","Hab",164600,57.8155493942314,0.981658817414081,0.409517964543195
"825","Sample","Hab",164800,57.6970938810921,0.979647543627652,0.408678922777822
"826","Sample","Hab",165000,57.8155493942314,0.981658817414081,0.409517964543195
"827","Sample","Hab",165200,57.8155493942314,0.981658817414081,0.409517964543195
"828","Sample","Hab",165400,57.2633963552915,0.972283728793174,0.405606964976605
"829","Sample","Hab",165600,56.8524230026154,0.96530575107604,0.402695966592384
"830","Sample","Hab",165800,56.5447631838703,0.960081949226892,0.400516756603648
"831","Sample","Hab",166000,56.4046133608738,0.957702324524799,0.399524050128556
"832","Sample","Hab",166200,56.0353883692816,0.951433198443602,0.39690876291604
"833","Sample","Hab",166400,54.9476307729024,0.932964000331972,0.389203979662176
"834","Sample","Hab",166600,54.9476307729024,0.932964000331972,0.389203979662176
"835","Sample","Hab",166800,54.4023723706195,0.923705976772942,0.385341816050613
"836","Sample","Hab",167000,54.9476307729024,0.932964000331972,0.389203979662176
"837","Sample","Hab",167200,55.8487287540659,0.948263877057722,0.395586619193695
"838","Sample","Hab",167400,55.8487287540659,0.948263877057722,0.395586619193695
"839","Sample","Hab",167600,56.6619556030976,0.962071776753811,0.401346851647018
"840","Sample","Hab",167800,58.0145656417049,0.98503794389801,0.410927632520587
"841","Sample","Hab",168000,57.5733303617129,0.977546144413328,0.407802283446848
"842","Sample","Hab",168200,57.9747162546209,0.984361335224229,0.410645372124242
"843","Sample","Hab",168400,58.0145656417049,0.98503794389801,0.410927632520587
"844","Sample","Hab",168600,58.0145656417049,0.98503794389801,0.410927632520587
"845","Sample","Hab",168800,57.9747162546209,0.984361335224229,0.410645372124242
"846","Sample","Hab",169000,57.9747162546209,0.984361335224229,0.410645372124242
"847","Sample","Hab",169200,57.9976856943149,0.984751336759161,0.410808068808589
"848","Sample","Hab",169400,57.9976856943149,0.984751336759161,0.410808068808589
"849","Sample","Hab",169600,57.9280394798276,0.983568803318464,0.410314752109296
"850","Sample","Hab",169800,57.7540527318079,0.98061465643071,0.409082372591104
"851","Sample","Hab",170000,57.1099251941106,0.969677919107535,0.404519901060385
"852","Sample","Hab",170200,57.1099251941106,0.969677919107535,0.404519901060385
"853","Sample","Hab",170400,56.9548698822676,0.967045211892047,0.403421616319293
"854","Sample","Hab",170600,56.9548698822676,0.967045211892047,0.403421616319293
"855","Sample","Hab",170800,57.0198646016121,0.968148766904468,0.4038819856395
"856","Sample","Hab",171000,57.0198646016121,0.968148766904468,0.4038819856395
"857","Sample","Hab",171200,57.0198646016121,0.968148766904468,0.4038819856395
"858","Sample","Hab",171400,57.9619918796294,0.984145286167577,0.410555243081083
"859","Sample","Hab",171600,57.9619918796294,0.984145286167577,0.410555243081083
"860","Sample","Hab",171800,58.2113558371878,0.988379273913905,0.412321532970216
"861","Sample","Hab",172000,58.2971720712293,0.989836360523075,0.412929384834597
"862","Sample","Hab",172200,58.2971720712293,0.989836360523075,0.412929384834597
"863","Sample","Hab",172400,58.4679531590267,0.992736078028841,0.414139058083231
"864","Sample","Hab",172600,58.4679531590267,0.992736078028841,0.414139058083231
"865","Sample","Hab",172800,58.5242342811326,0.993691683576969,0.414537707422526
"866","Sample","Hab",173000,58.4679531590267,0.992736078028841,0.414139058083231
"867","Sample","Hab",173200,58.2758547148193,0.989474409956089,0.412778390154135
"868","Sample","Hab",173400,58.2758547148193,0.989474409956089,0.412778390154135
"869","Sample","Hab",173600,58.5242342811326,0.993691683576969,0.414537707422526
"870","Sample","Hab",173800,58.2758547148193,0.989474409956089,0.412778390154135
"871","Sample","Hab",174000,58.207902669204,0.9883206420608,0.41229707355854
"872","Sample","Hab",174200,58.207902669204,0.9883206420608,0.41229707355854
"873","Sample","Hab",174400,58.1803275446525,0.987852439917243,0.41210175397762
"874","Sample","Hab",174600,57.8873731352904,0.982878323402504,0.410026705055956
"875","Sample","Hab",174800,57.7708804566542,0.980900376875217,0.409201566401404
"876","Sample","Hab",175000,57.8873731352904,0.982878323402504,0.410026705055956
"877","Sample","Hab",175200,56.8491979226693,0.965250991963673,0.402673122769419
"878","Sample","Hab",175400,57.4822377646317,0.975999469650867,0.407157058151361
"879","Sample","Hab",175600,56.8218260818051,0.964786241404095,0.402479243083522
"880","Sample","Hab",175800,56.8218260818051,0.964786241404095,0.402479243083522
"881","Sample","Hab",176000,56.8218260818051,0.964786241404095,0.402479243083522
"882","Sample","Hab",176200,57.2029512490449,0.971257422338626,0.405178821386583
"883","Sample","Hab",176400,56.7915347286782,0.964271920011321,0.402264683965677
"884","Sample","Hab",176600,56.7119914618539,0.962921343046091,0.401701264659551
"885","Sample","Hab",176800,56.7119914618539,0.962921343046091,0.401701264659551
"886","Sample","Hab",177000,56.6952840853763,0.962637666014445,0.401582923298452
"887","Sample","Hab",177200,56.6838721580228,0.96244390120156,0.401502090558639
"888","Sample","Hab",177400,56.4756986877784,0.958909292869403,0.400027560320674
"889","Sample","Hab",177600,55.9568051494941,0.950098922259887,0.39635214379624
"890","Sample","Hab",177800,55.8030123788809,0.947487651919834,0.395262801862402
"891","Sample","Hab",178000,55.3851598035886,0.940392870858118,0.392303076703587
"892","Sample","Hab",178200,55.3851598035886,0.940392870858118,0.392303076703587
"893","Sample","Hab",178400,55.8030123788809,0.947487651919834,0.395262801862402
"894","Sample","Hab",178600,56.4340415885004,0.958201990781251,0.399732495572801
"895","Sample","Hab",178800,56.4340415885004,0.958201990781251,0.399732495572801
"896","Sample","Hab",179000,56.4340415885004,0.958201990781251,0.399732495572801
"897","Sample","Hab",179200,56.1819141828462,0.95392108203844,0.397946631682362
"898","Sample","Hab",179400,55.2327936284801,0.93780582289545,0.391223839603024
"899","Sample","Hab",179600,55.2327936284801,0.93780582289545,0.391223839603024
"900","Sample","Hab",179800,55.2327936284801,0.93780582289545,0.391223839603024
"901","Sample","Hab",180000,55.4456083404244,0.94141923556115,0.39273124459309
"902","Sample","Hab",180200,55.6116891576312,0.944239146473052,0.393907624977344
"903","Sample","Hab",180400,55.6281525806294,0.944518681382264,0.394024238371945
"904","Sample","Hab",180600,55.8346257747492,0.948024420473064,0.395486725247442
"905","Sample","Hab",180800,56.6093577502347,0.961178709982311,0.400974291568121
"906","Sample","Hab",181000,57.8377892324196,0.982036430936464,0.409675493328479
"907","Sample","Hab",181200,58.6547709273029,0.995908084719073,0.41546232203223
"908","Sample","Hab",181400,58.6547709273029,0.995908084719073,0.41546232203223
"909","Sample","Hab",181600,57.8377892324196,0.982036430936464,0.409675493328479
"910","Sample","Hab",181800,57.8377892324196,0.982036430936464,0.409675493328479
"911","Sample","Hab",182000,58.0681541480627,0.985947831122631,0.411307209576872
"912","Sample","Hab",182200,57.5213853436323,0.976664162220755,0.407434347514466
"913","Sample","Hab",182400,57.5213853436323,0.976664162220755,0.407434347514466
"914","Sample","Hab",182600,57.8609365584502,0.982429452829978,0.409839450013834
"915","Sample","Hab",182800,57.5213853436323,0.976664162220755,0.407434347514466
"916","Sample","Hab",183000,57.3183625303769,0.973217007660148,0.405996300308978
"917","Sample","Hab",183200,57.3183625303769,0.973217007660148,0.405996300308978
"918","Sample","Hab",183400,56.4533350296729,0.958529576990215,0.399869154496582
"919","Sample","Hab",183600,56.2410923490209,0.954925876928959,0.398365801307337
"920","Sample","Hab",183800,55.725014456772,0.946163313592509,0.394710328511629
"921","Sample","Hab",184000,56.4533350296729,0.958529576990215,0.399869154496582
"922","Sample","Hab",184200,56.3552805319939,0.956864695081418,0.399174616803444
"923","Sample","Hab",184400,56.3552805319939,0.956864695081418,0.399174616803444
"924","Sample","Hab",184600,56.3552805319939,0.956864695081418,0.399174616803444
"925","Sample","Hab",184800,56.3988853183212,0.957605067237838,0.39948347736999
"926","Sample","Hab",185000,56.3552805319939,0.956864695081418,0.399174616803444
"927","Sample","Hab",185200,56.3988853183212,0.957605067237838,0.39948347736999
"928","Sample","Hab",185400,56.7419773401559,0.96343047773635,0.401913660044113
"929","Sample","Hab",185600,58.9635723869572,1.00115127065912,0.417649618469445
"930","Sample","Hab",185800,58.9635723869572,1.00115127065912,0.417649618469445
"931","Sample","Hab",186000,58.9635723869572,1.00115127065912,0.417649618469445
"932","Sample","Hab",186200,58.9635723869572,1.00115127065912,0.417649618469445
"933","Sample","Hab",186400,58.9404901372745,1.0007593537066,0.417486122731599
"934","Sample","Hab",186600,58.4953245600861,0.993200821120906,0.414332934653911
"935","Sample","Hab",186800,57.9016426306838,0.983120607288408,0.410127778465614
"936","Sample","Hab",187000,57.187033241213,0.970987148114691,0.405066071265981
"937","Sample","Hab",187200,57.0046011449822,0.967889606402804,0.403773871823122
"938","Sample","Hab",187400,57.0046011449822,0.967889606402804,0.403773871823122
"939","Sample","Hab",187600,56.9659143239746,0.967232737111451,0.403499846091988
"940","Sample","Hab",187800,56.6155495498463,0.961283841469395,0.401018149201584
"941","Sample","Hab",188000,56.57077504248,0.960523608445374,0.400701003289936
"942","Sample","Hab",188200,56.3306921899704,0.956447205962905,0.399000453141895
"943","Sample","Hab",188400,55.802357860126,0.947476538748488,0.395258165788006
"944","Sample","Hab",188600,55.7443404798545,0.946491453014571,0.394847218218955
"945","Sample","Hab",188800,55.7443404798545,0.946491453014571,0.394847218218955
"946","Sample","Hab",189000,56.0357866771955,0.95143996137295,0.396911584202837
"947","Sample","Hab",189200,56.0357866771955,0.95143996137295,0.396911584202837
"948","Sample","Hab",189400,56.0357866771955,0.95143996137295,0.396911584202837
"949","Sample","Hab",189600,56.0357866771955,0.95143996137295,0.396911584202837
"950","Sample","Hab",189800,56.6531883798844,0.961922916766114,0.401284751823655
"951","Sample","Hab",190000,56.6804431269494,0.962385679172649,0.401477802113053
"952","Sample","Hab",190200,56.6804431269494,0.962385679172649,0.401477802113053
"953","Sample","Hab",190400,56.9096433909879,0.966277304565894,0.403101268924062
"954","Sample","Hab",190600,57.2536512476283,0.972118265159869,0.405537938621302
"955","Sample","Hab",190800,58.013529250323,0.985020346854498,0.410920291573495
"956","Sample","Hab",191000,58.013529250323,0.985020346854498,0.410920291573495
"957","Sample","Hab",191200,58.0209860214336,0.985146956480921,0.410973109228249
"958","Sample","Hab",191400,58.5172498945131,0.993573094637123,0.414488235752327
"959","Sample","Hab",191600,58.9647483263884,1.00117123710973,0.41765794786054
"960","Sample","Hab",191800,58.9647483263884,1.00117123710973,0.41765794786054
"961","Sample","Hab",192000,59.0742203557204,1.00302997898765,0.418433357989755
"962","Sample","Hab",192200,59.4418924541665,1.00927273826501,0.421037645780022
"963","Sample","Hab",192400,59.5656774887976,1.01137450279,0.421914437507406
"964","Sample","Hab",192600,59.4418924541665,1.00927273826501,0.421037645780022
"965","Sample","Hab",192800,59.4418924541665,1.00927273826501,0.421037645780022
"966","Sample","Hab",193000,59.175243438657,1.00474526494733,0.419148922707717
"967","Sample","Hab",193200,58.9816129164473,1.00145758349417,0.417777402793791
"968","Sample","Hab",193400,58.7765966390966,0.997976581610015,0.416325235522554
"969","Sample","Hab",193600,57.884245225624,0.982825214158775,0.410004549507608
"970","Sample","Hab",193800,57.7843830388052,0.981129639227046,0.409297207626239
"971","Sample","Hab",194000,57.0560508891691,0.968763179266228,0.404138299641182
"972","Sample","Hab",194200,55.8237230692692,0.947839301814153,0.395409499418008
"973","Sample","Hab",194400,55.8237230692692,0.947839301814153,0.395409499418008
"974","Sample","Hab",194600,55.6656766286888,0.945155807778685,0.394290027972558
"975","Sample","Hab",194800,55.8237230692692,0.947839301814153,0.395409499418008
"976","Sample","Hab",195000,56.721075448382,0.963075581405253,0.401765608174607
"977","Sample","Hab",195200,56.7982594024004,0.964386099247232,0.402312316042579
"978","Sample","Hab",195400,56.721075448382,0.963075581405253,0.401765608174607
"979","Sample","Hab",195600,56.7982594024004,0.964386099247232,0.402312316042579
"980","Sample","Hab",195800,57.0841592837803,0.969240435881492,0.404337396470121
"981","Sample","Hab",196000,57.0841592837803,0.969240435881492,0.404337396470121
"982","Sample","Hab",196200,56.8107111379508,0.964597519118241,0.402400513931402
"983","Sample","Hab",196400,56.8107111379508,0.964597519118241,0.402400513931402
"984","Sample","Hab",196600,56.5724232151994,0.960551593015261,0.400712677594588
"985","Sample","Hab",196800,56.2638830033187,0.955312842840041,0.398527231622476
"986","Sample","Hab",197000,56.2638830033187,0.955312842840041,0.398527231622476
"987","Sample","Hab",197200,55.7905101899739,0.947275375393777,0.395174246603356
"988","Sample","Hab",197400,55.7905101899739,0.947275375393777,0.395174246603356
"989","Sample","Hab",197600,55.5453575196548,0.943112891720218,0.393437786021327
"990","Sample","Hab",197800,55.7905101899739,0.947275375393777,0.395174246603356
"991","Sample","Hab",198000,55.8944385288076,0.9490399901257,0.395910389772857
"992","Sample","Hab",198200,55.8944385288076,0.9490399901257,0.395910389772857
"993","Sample","Hab",198400,55.8944385288076,0.9490399901257,0.395910389772857
"994","Sample","Hab",198600,55.8975979944043,0.949093635162266,0.395932768837551
"995","Sample","Hab",198800,55.9051077531841,0.949221144474208,0.395985961813522
"996","Sample","Hab",199000,55.8975979944043,0.949093635162266,0.395932768837551
"997","Sample","Hab",199200,55.8975979944043,0.949093635162266,0.395932768837551
"998","Sample","Hab",199400,55.9051077531841,0.949221144474208,0.395985961813522
"999","Sample","Hab",199600,56.656325624425,0.961976184508062,0.401306973492601
"1000","Sample","Hab",199800,57.0118699926016,0.968013025248302,0.403825358381892
"1001","Sample","Hab",2e+05,57.8878358784322,0.982886180387175,0.410029982749094
"1002","Sample","Hab",200200,57.8878358784322,0.982886180387175,0.410029982749094
"1003","Sample","Hab",200400,57.1371601091269,0.970140344782762,0.404712810875804
"1004","Sample","Hab",200600,57.0118699926016,0.968013025248302,0.403825358381892
"1005","Sample","Hab",200800,56.2710187120739,0.955434001100948,0.398577775134655
"1006","Sample","Hab",201000,56.0351750179759,0.951429575920031,0.39690725171026
"1007","Sample","Hab",201200,55.5854792080397,0.94379412383831,0.393721975176901
"1008","Sample","Hab",201400,55.5854792080397,0.94379412383831,0.393721975176901
"1009","Sample","Hab",201600,55.5989392046468,0.944022663123851,0.393817314760648
"1010","Sample","Hab",201800,55.5989392046468,0.944022663123851,0.393817314760648
"1011","Sample","Hab",202000,55.5989392046468,0.944022663123851,0.393817314760648
"1012","Sample","Hab",202200,56.8457052104323,0.965191688682805,0.402648383258664
"1013","Sample","Hab",202400,56.9702233778222,0.967305901178014,0.403530367897615
"1014","Sample","Hab",202600,56.904243768576,0.966185623573378,0.403063022424589
"1015","Sample","Hab",202800,56.8457052104323,0.965191688682805,0.402648383258664
"1016","Sample","Hab",203000,56.8462847239497,0.965201528329063,0.402652488057435
"1017","Sample","Hab",203200,56.8462847239497,0.965201528329063,0.402652488057435
"1018","Sample","Hab",203400,56.8462847239497,0.965201528329063,0.402652488057435
"1019","Sample","Hab",203600,56.8400101538402,0.965094991469377,0.402608044145606
"1020","Sample","Hab",203800,56.7756346738951,0.964001950614875,0.402152061009757
"1021","Sample","Hab",204000,56.711429373822,0.962911799269746,0.401697283288637
"1022","Sample","Hab",204200,56.711429373822,0.962911799269746,0.401697283288637
"1023","Sample","Hab",204400,56.711429373822,0.962911799269746,0.401697283288637
"1024","Sample","Hab",204600,56.3665353351574,0.957055792059298,0.399254336604278
"1025","Sample","Hab",204800,56.3665353351574,0.957055792059298,0.399254336604278
"1026","Sample","Hab",205000,56.5958288511973,0.960949000792154,0.400878463936034
"1027","Sample","Hab",205200,57.0951360803322,0.96942681254374,0.404415147099982
"1028","Sample","Hab",205400,57.0951360803322,0.96942681254374,0.404415147099982
"1029","Sample","Hab",205600,57.1131516745986,0.969732701999913,0.404542754803642
"1030","Sample","Hab",205800,57.6147322988694,0.978249114065844,0.40809554083539
"1031","Sample","Hab",206000,57.6694500427525,0.979178174782463,0.408483116484747
"1032","Sample","Hab",206200,57.6694500427525,0.979178174782463,0.408483116484747
"1033","Sample","Hab",206400,57.6147322988694,0.978249114065844,0.40809554083539
"1034","Sample","Hab",206600,57.6147322988694,0.978249114065844,0.40809554083539
"1035","Sample","Hab",206800,56.8157017241866,0.964682255024648,0.40243586315386
"1036","Sample","Hab",207000,56.8157017241866,0.964682255024648,0.40243586315386
"1037","Sample","Hab",207200,57.9762328737141,0.98438708612552,0.410656114610831
"1038","Sample","Hab",207400,57.9794134576966,0.984441089734301,0.410678643260861
"1039","Sample","Hab",207600,57.9794134576966,0.984441089734301,0.410678643260861
"1040","Sample","Hab",207800,57.9794134576966,0.984441089734301,0.410678643260861
"1041","Sample","Hab",208000,57.9762328737141,0.98438708612552,0.410656114610831
"1042","Sample","Hab",208200,57.7081813641565,0.97983579965267,0.408757457420216
"1043","Sample","Hab",208400,57.6547863378387,0.978929197554443,0.408379250817952
"1044","Sample","Hab",208600,55.7145769807244,0.945986094133366,0.394636397986178
"1045","Sample","Hab",208800,55.564510411289,0.943438091517653,0.393573449407377
"1046","Sample","Hab",209000,55.564510411289,0.943438091517653,0.393573449407377
"1047","Sample","Hab",209200,55.7145769807244,0.945986094133366,0.394636397986178
"1048","Sample","Hab",209400,56.0070393038243,0.950951855442227,0.396707961372089
"1049","Sample","Hab",209600,56.1734601575766,0.95377753988524,0.397886750296526
"1050","Sample","Hab",209800,57.1065784878099,0.969621094883191,0.404496195736013
"1051","Sample","Hab",210000,57.8418405054369,0.982105218103946,0.409704189225988
"1052","Sample","Hab",210200,57.8418405054369,0.982105218103946,0.409704189225988
"1053","Sample","Hab",210400,57.5038659424475,0.976366697700758,0.407310254435902
"1054","Sample","Hab",210600,57.5038659424475,0.976366697700758,0.407310254435902
"1055","Sample","Hab",210800,57.5038659424475,0.976366697700758,0.407310254435902
"1056","Sample","Hab",211000,57.4738337887408,0.975856777293514,0.407097531274301
"1057","Sample","Hab",211200,57.2415810796067,0.97191332398072,0.405452443444111
"1058","Sample","Hab",211400,57.4738337887408,0.975856777293514,0.407097531274301
"1059","Sample","Hab",211600,57.2415810796067,0.97191332398072,0.405452443444111
"1060","Sample","Hab",211800,57.0179247353674,0.968115829626803,0.403868245216995
"1061","Sample","Hab",212000,56.9390674100214,0.966776899364016,0.403309684558083
"1062","Sample","Hab",212200,56.3813202976433,0.95730682813768,0.399359061160328
"1063","Sample","Hab",212400,56.1064179329973,0.952639219976722,0.397411878127433
"1064","Sample","Hab",212600,56.1064179329973,0.952639219976722,0.397411878127433
"1065","Sample","Hab",212800,56.3813202976433,0.95730682813768,0.399359061160328
"1066","Sample","Hab",213000,57.1733250148182,0.970754394098643,0.404968973425875
"1067","Sample","Hab",213200,57.1733250148182,0.970754394098643,0.404968973425875
"1068","Sample","Hab",213400,57.1733250148182,0.970754394098643,0.404968973425875
"1069","Sample","Hab",213600,57.1733250148182,0.970754394098643,0.404968973425875
"1070","Sample","Hab",213800,57.0747679817628,0.969080979566901,0.404270876184024
"1071","Sample","Hab",214000,57.0747679817628,0.969080979566901,0.404270876184024
"1072","Sample","Hab",214200,57.4105352660154,0.974782022255921,0.40664917642069
"1073","Sample","Hab",214400,57.4105352660154,0.974782022255921,0.40664917642069
"1074","Sample","Hab",214600,56.9328271602528,0.966670945234507,0.403265483743419
"1075","Sample","Hab",214800,56.9328271602528,0.966670945234507,0.403265483743419
"1076","Sample","Hab",215000,56.9328271602528,0.966670945234507,0.403265483743419
"1077","Sample","Hab",215200,56.6280368384727,0.961495865001373,0.401106598919256
"1078","Sample","Hab",215400,56.6145698741069,0.961267207409219,0.401011209981618
"1079","Sample","Hab",215600,56.6280368384727,0.961495865001373,0.401106598919256
"1080","Sample","Hab",215800,56.5012810895358,0.959343660276076,0.400208765086616
"1081","Sample","Hab",216000,55.6318315831823,0.944581147714128,0.394050297410609
"1082","Sample","Hab",216200,55.6318315831823,0.944581147714128,0.394050297410609
"1083","Sample","Hab",216400,53.8004837173709,0.913486419754914,0.381078530157068
"1084","Sample","Hab",216600,53.4909156254715,0.908230217051884,0.378885803525384
"1085","Sample","Hab",216800,52.7063857088762,0.894909566842379,0.37332883662057
"1086","Sample","Hab",217000,52.7063857088762,0.894909566842379,0.37332883662057
"1087","Sample","Hab",217200,52.1279980594061,0.885089036864981,0.369232012575661
"1088","Sample","Hab",217400,52.1279980594061,0.885089036864981,0.369232012575661
"1089","Sample","Hab",217600,52.3426912946525,0.888734345257396,0.370752723485105
"1090","Sample","Hab",217800,52.8040310610416,0.896567501808612,0.374020476262238
"1091","Sample","Hab",218000,53.222816035489,0.903678114214343,0.376986805772446
"1092","Sample","Hab",218200,54.6466050744551,0.927852840198666,0.387071760344105
"1093","Sample","Hab",218400,55.5764417486221,0.943640675469883,0.393657961221761
"1094","Sample","Hab",218600,55.8539364195534,0.948352298785051,0.395623506027649
"1095","Sample","Hab",218800,57.0081373890969,0.9679496488179,0.403798919678019
"1096","Sample","Hab",219000,57.9321063050377,0.983637854548941,0.410343558165793
"1097","Sample","Hab",219200,58.4589191775571,0.992582688713009,0.414075068763023
"1098","Sample","Hab",219400,58.9980755172446,1.00173710444311,0.417894010364595
"1099","Sample","Hab",219600,58.9980755172446,1.00173710444311,0.417894010364595
"1100","Sample","Hab",219800,58.9980755172446,1.00173710444311,0.417894010364595
"1101","Sample","Hab",220000,58.9980755172446,1.00173710444311,0.417894010364595
"1102","Sample","Hab",220200,58.9980755172446,1.00173710444311,0.417894010364595
"1103","Sample","Hab",220400,59.6804430722724,1.01332312471151,0.422727342835413
"1104","Sample","Hab",220600,59.9311175944172,1.01757936472899,0.424502915689899
"1105","Sample","Hab",220800,59.9311175944172,1.01757936472899,0.424502915689899
"1106","Sample","Hab",221000,59.9311175944172,1.01757936472899,0.424502915689899
"1107","Sample","Hab",221200,58.5550605958143,0.994215088161596,0.414756055769555
"1108","Sample","Hab",221400,58.0551598398334,0.985727198829361,0.411215168547902
"1109","Sample","Hab",221600,58.0021927995302,0.98482786356937,0.410839993447775
"1110","Sample","Hab",221800,57.7645777664333,0.980793362559977,0.409156923309755
"1111","Sample","Hab",222000,56.3190511962171,0.956249551797526,0.398917997883455
"1112","Sample","Hab",222200,55.9574457747889,0.950109799532106,0.396356681460752
"1113","Sample","Hab",222400,55.9259348399915,0.949574770680648,0.396133483825959
"1114","Sample","Hab",222600,55.3031299776017,0.939000074234812,0.391722044650412
"1115","Sample","Hab",222800,55.0764958657362,0.935152019921211,0.3901167543581
"1116","Sample","Hab",223000,54.0677524363017,0.918024415109215,0.382971642700482
"1117","Sample","Hab",223200,54.0677524363017,0.918024415109215,0.382971642700482
"1118","Sample","Hab",223400,54.8713129730108,0.931668189049814,0.388663406920112
"1119","Sample","Hab",223600,54.2332242985026,0.920833986483445,0.384143709746591
"1120","Sample","Hab",223800,54.2332242985026,0.920833986483445,0.384143709746591
"1121","Sample","Hab",224000,54.4080442227058,0.923802279993613,0.385381990801971
"1122","Sample","Hab",224200,54.2332242985026,0.920833986483445,0.384143709746591
"1123","Sample","Hab",224400,53.680646007538,0.911451677445125,0.380229698043208
"1124","Sample","Hab",224600,53.680646007538,0.911451677445125,0.380229698043208
"1125","Sample","Hab",224800,53.7925568424081,0.913351828165224,0.381022382671936
"1126","Sample","Hab",225000,53.1716383118264,0.902809160027884,0.376624304724824
"1127","Sample","Hab",225200,53.3265348262102,0.905439170997679,0.37772146467487
"1128","Sample","Hab",225400,53.4805570970388,0.908054338056044,0.378812432200128
"1129","Sample","Hab",225600,53.4805570970388,0.908054338056044,0.378812432200128
"1130","Sample","Hab",225800,53.4805570970388,0.908054338056044,0.378812432200128
"1131","Sample","Hab",226000,53.8272928657337,0.913941616274768,0.381268424190484
"1132","Sample","Hab",226200,53.9809274511594,0.91655020076498,0.382356645670107
"1133","Sample","Hab",226400,53.9840782237179,0.916603698201155,0.382378963160443
"1134","Sample","Hab",226600,54.7137718412166,0.92899327472743,0.387547514667938
